elements_number,y_component_number,vector_length,temporary_size,vector_recompute,load_overlap,threads_number,lws_y,time_per_pixel
12,6,2,4,true,true,64,8,3.6655934276538254e-10
5,5,1,4,true,true,128,16,3.5889817402828075e-10
12,3,2,2,true,false,64,4,2.367712773753965e-10
1,1,8,4,true,true,1024,8,1.5699634264968537e-09
15,5,1,4,true,true,64,1,1.8180054837335755e-10
4,4,2,4,true,false,1024,64,4.763502858133757e-10
5,5,16,2,true,false,512,4,1.7059779072492356e-09
16,4,8,2,true,true,64,1,2.296970980137647e-10
18,6,2,4,true,true,1024,128,5.774231401397158e-10
8,2,2,4,true,true,128,1,2.0513064689733346e-10
12,3,2,2,true,false,64,1,1.7367014327984096e-10
8,2,2,4,true,false,512,16,2.1238406631098657e-10
16,4,4,2,true,true,128,1,1.5748565275408495e-10
2,2,4,4,true,false,1024,64,1.0068775782948035e-09
6,3,1,4,true,true,512,1,1.6954844232085942e-10
9,3,1,2,true,true,256,16,2.8872801865736005e-10
6,2,4,4,true,true,64,2,2.656647055879185e-10
6,2,2,2,true,false,256,2,2.5837003368797193e-10
9,3,4,4,true,false,1024,1,2.8689472846284604e-10
5,5,2,4,true,true,64,2,2.5915879402589233e-10
6,6,4,2,true,true,64,2,4.159385801338618e-10
18,6,8,2,true,false,32,16,2.2642558378785103e-09
6,6,4,4,true,true,32,1,5.532890041094628e-10
8,4,2,2,true,true,256,4,1.4619382291771334e-10
12,3,16,2,true,true,256,128,3.587911814311843e-09
16,4,2,2,true,true,256,32,3.654706463141344e-10
6,2,2,2,true,false,512,256,2.1997025956565074e-09
12,6,1,2,true,true,64,2,1.3915031167922526e-10
2,2,4,2,true,false,1024,1,7.732482549160411e-10
6,3,4,4,true,true,64,64,5.566496842445981e-09
10,5,1,2,true,true,256,2,1.444647122464225e-10
8,2,16,4,true,true,128,8,6.963330977501964e-10
3,1,8,4,true,false,1024,32,6.44862305647877e-10
12,6,8,2,true,false,32,8,1.7469970563586922e-09
18,6,2,2,true,true,256,64,8.953217120838946e-10
6,3,4,4,true,true,512,16,2.816786450241705e-10
6,2,8,4,true,true,256,64,1.6408781706321738e-09
12,3,1,4,true,true,1024,512,1.7768454770023488e-09
6,6,1,4,true,false,1024,16,1.224609687995447e-10
6,3,1,4,true,false,256,64,8.295565183559731e-10
12,4,8,2,true,true,128,64,2.628795048338475e-09
8,2,4,2,true,true,1024,2,2.690591184908838e-10
12,3,2,4,true,true,1024,1,2.3541276751234716e-10
5,5,16,4,true,true,32,16,1.1395366267304905e-08
8,2,16,2,true,false,1024,4,6.543910487922001e-10
24,6,2,4,true,true,256,8,1.4511067198095192e-10
3,3,2,2,true,true,1024,1,2.9474541700944705e-10
15,5,8,4,true,true,512,1,3.1788093317436226e-10
8,4,2,4,true,true,32,32,2.8392396618544375e-09
8,4,8,4,true,false,64,8,1.0405659590930042e-09
10,5,4,2,true,true,256,4,2.4266557471094705e-10
10,5,8,2,true,true,256,128,4.072378361767801e-09
9,3,4,2,true,false,128,128,3.677809775517922e-09
12,6,1,2,true,false,128,8,2.1171930452419136e-10
16,4,4,2,true,false,64,16,6.699625672472672e-10
12,3,16,4,true,false,32,2,6.4661063563552e-10
16,4,4,4,true,false,512,256,1.44716840798356e-09
8,4,1,2,true,false,32,16,1.435819615698899e-09
9,3,8,4,true,true,256,256,5.702199044444913e-09
12,6,16,2,true,false,256,4,8.083419318008404e-10
24,6,1,2,true,false,64,8,3.312570008273479e-10
15,5,8,2,true,false,32,1,3.3576971885697723e-10
24,6,4,2,true,false,256,256,2.74229958022828e-09
10,5,1,4,true,false,512,512,3.2340908925959488e-09
9,3,1,2,true,true,128,64,1.609093554974455e-09
12,6,1,4,true,true,128,8,2.118365235554879e-10
4,2,8,2,true,false,1024,16,5.665400809659133e-10
18,6,1,4,true,true,64,4,2.452804518471572e-10
12,4,1,4,true,true,32,8,7.845702287522231e-10
6,6,1,2,true,true,32,1,1.95044528550372e-10
18,6,8,2,true,false,128,2,2.795024653780276e-10
6,6,8,4,true,false,256,256,1.695471446031956e-08
12,4,2,4,true,true,256,2,2.059470743002984e-10
6,2,8,2,true,true,64,2,3.840536236414616e-10
6,3,8,2,true,false,256,16,6.421590376854599e-10
12,4,2,2,true,false,1024,1024,4.626936312147172e-09
15,5,8,2,true,true,512,256,2.9767447179732414e-09
5,5,8,2,true,false,256,4,6.437236254138013e-10
12,3,2,2,true,false,512,16,1.803245539681296e-10
20,5,8,2,true,false,128,2,2.198537885247001e-10
3,3,8,4,true,true,1024,4,9.344467076866859e-10
5,5,4,4,true,true,64,32,4.8248697538933415e-09
5,5,8,2,true,true,128,128,1.5901415362837374e-08
20,5,4,4,true,true,64,16,6.440052729621108e-10
6,2,2,4,true,true,128,128,4.161681940467095e-09
8,2,16,2,true,false,1024,256,2.266291117646025e-09
8,2,4,4,true,false,256,1,2.1290736368810718e-10
15,5,8,4,true,false,256,128,2.7293611552983777e-09
6,3,4,4,true,true,64,32,2.7839567516208023e-09
12,4,8,4,true,false,512,256,2.974423692904353e-09
12,4,8,4,true,true,512,512,5.890404764938315e-09
3,1,16,2,true,false,1024,512,7.403468036491388e-09
12,6,2,2,true,true,32,32,2.6730676221809062e-09
3,3,2,4,true,false,1024,512,3.7171221750300113e-09
16,4,2,4,true,true,512,2,1.7065703747615615e-10
4,2,4,2,true,false,1024,1,4.034653586397021e-10
18,6,2,4,true,true,32,4,4.6375611772996767e-10
5,5,2,2,true,false,32,1,3.533085029520874e-10
6,3,8,4,true,true,1024,8,4.72727451203887e-10
2,1,4,4,true,false,1024,512,4.616785911492165e-09
8,2,2,4,true,false,256,4,2.0777499986467973e-10
2,1,8,4,true,false,1024,64,1.1052834730032249e-09
8,4,8,4,true,true,512,512,8.762589971262993e-09
9,3,4,4,true,true,256,2,2.24529425080229e-10
6,6,1,2,true,false,64,32,1.4124287625850698e-09
6,2,2,4,true,true,256,4,2.66446537480538e-10
10,5,16,4,true,true,256,16,1.075628035072145e-09
12,4,8,4,true,true,256,128,2.7381720525190827e-09
6,6,8,2,true,true,256,2,6.143786437623907e-10
10,5,16,4,true,false,128,32,3.134906571492596e-09
8,2,4,2,true,true,1024,512,1.8365769928756046e-09
6,3,1,2,true,false,64,4,2.5369450728605573e-10
9,3,1,2,true,false,256,16,2.8867709791393387e-10
8,4,1,2,true,false,1024,512,1.8671906971634854e-09
6,2,16,4,true,true,32,4,1.530552287671706e-09
12,6,1,2,true,false,64,1,1.4294923428765683e-10
12,4,1,4,true,true,256,2,1.826041151067947e-10
16,4,4,2,true,true,256,2,1.59509074034248e-10
10,5,4,4,true,false,32,16,2.3349782393750855e-09
10,5,8,4,true,false,256,8,3.6802661743202483e-10
9,3,1,4,true,false,64,16,8.540087257863289e-10
12,4,1,2,true,false,256,256,3.156227191744419e-09
12,3,2,4,true,true,256,128,1.42827341594619e-09
24,6,1,4,true,false,512,512,2.9457820687436413e-09
8,2,8,4,true,true,1024,1,4.132229698779459e-10
8,2,16,2,true,false,1024,8,6.382767092435029e-10
6,2,1,2,true,true,128,1,2.278974129177615e-10
12,4,1,4,true,false,512,64,4.507263615135578e-10
18,6,1,4,true,true,64,16,7.269252395594922e-10
12,4,4,4,true,true,512,32,3.095879217061352e-10
18,6,8,4,true,false,256,256,5.704301001501817e-09
6,3,8,2,true,false,64,4,6.444071171657601e-10
5,5,4,2,true,true,1024,512,6.554316085716591e-09
15,5,16,4,true,true,32,4,1.1831393958249698e-09
15,5,16,4,true,true,64,2,5.158483184062412e-10
6,3,8,4,true,true,256,1,4.0776158136787105e-10
12,6,2,2,true,true,256,8,1.361873493701774e-10
2,1,4,2,true,true,1024,512,4.6132127758324184e-09
8,4,2,4,true,false,64,8,4.006829683317505e-10
15,5,1,4,true,false,256,32,4.1486653264267304e-10
20,5,8,2,true,true,512,64,5.785823220690334e-10
12,3,16,4,true,false,64,4,6.717136936213345e-10
8,2,16,2,true,false,256,8,5.108965515950916e-10
8,4,2,2,true,false,32,32,2.8370888671416765e-09
12,3,4,2,true,false,1024,1024,3.5212307712640442e-09
8,4,16,4,true,true,512,8,9.537839507828586e-10
4,2,16,2,true,true,1024,1024,1.7748486285063744e-08
6,3,2,4,true,false,256,64,8.299356040726773e-10
8,4,8,4,true,true,64,8,1.0394933276632638e-09
24,6,8,4,true,true,128,32,9.680784368336574e-10
9,3,8,4,true,true,512,64,8.078815859680941e-10
15,5,1,2,true,false,32,4,4.209096494467132e-10
12,6,1,4,true,false,1024,256,9.654189818091647e-10
6,2,8,2,true,false,1024,1,4.863610944092989e-10
24,6,2,2,true,false,128,128,2.61383874286032e-09
9,3,16,2,true,false,32,1,6.138966640825928e-10
9,3,1,4,true,false,512,8,2.024163088045846e-10
12,3,8,2,true,false,256,16,3.5711782436640186e-10
12,3,8,4,true,false,64,2,2.5634010886079046e-10
16,4,16,4,true,false,32,1,4.570939646251215e-10
15,5,8,4,true,false,128,64,2.6059926292525496e-09
5,5,1,2,true,false,256,1,1.2345541075829917e-10
5,5,2,2,true,true,64,1,2.736105563795042e-10
12,3,1,4,true,true,512,8,1.7624968564691842e-10
15,5,1,4,true,false,1024,64,2.97018140133297e-10
12,6,16,4,true,false,256,128,7.300877632735949e-09
6,6,8,4,true,true,512,2,9.740531183810568e-10
6,3,8,4,true,true,1024,256,2.474355933609813e-09
12,3,1,2,true,true,32,16,1.3853709910038358e-09
16,4,2,2,true,false,128,8,2.168364572174971e-10
6,6,16,4,true,true,256,8,1.317590043347621e-09
6,6,4,2,true,false,128,32,2.3589920889075772e-09
3,1,8,4,true,false,1024,1024,9.159898325581189e-09
10,5,2,4,true,false,128,128,3.0338053068824236e-09
9,3,8,4,true,false,512,64,8.120984694534861e-10
24,6,1,2,true,false,512,2,1.55946296000384e-10
10,5,4,2,true,false,128,128,5.232673066022167e-09
6,2,8,4,true,false,32,32,6.0840598918792074e-09
8,2,8,2,true,false,128,1,3.0071940704648693e-10
6,3,8,4,true,false,128,2,4.2400498850348927e-10
6,6,4,2,true,false,256,2,4.0472245969447787e-10
16,4,4,2,true,false,256,16,2.197588926159757e-10
6,3,1,4,true,false,256,32,4.4053922671786333e-10
5,5,16,4,true,false,256,64,6.76703581514398e-09
12,6,4,4,true,false,1024,16,2.6279491898887435e-10
20,5,2,4,true,true,1024,1,2.0041379159075487e-10
6,3,16,4,true,true,512,4,7.153042903870524e-10
20,5,8,4,true,false,128,64,1.9731812161668707e-09
5,5,2,2,true,false,256,32,7.34942899948555e-10
5,5,16,2,true,true,256,2,1.6554253248641607e-09
9,3,16,4,true,true,64,2,5.439195426446623e-10
6,6,1,2,true,true,1024,16,1.201032812242363e-10
6,6,1,2,true,false,512,1,1.1901736517212653e-10
2,2,2,2,true,true,1024,1024,7.892001792451642e-09
2,2,2,4,true,true,1024,512,3.9627977644470185e-09
8,2,1,4,true,false,512,1,2.269931275306084e-10
5,5,4,4,true,true,512,1,4.365711515351191e-10
8,2,16,2,true,true,128,64,3.860323456895209e-09
5,5,1,4,true,false,512,256,1.6444984575570577e-09
1,1,4,4,true,true,1024,4,7.824983140295314e-10
20,5,16,4,true,false,64,64,6.907620483664718e-09
15,5,4,4,true,false,1024,2,2.440268977800867e-10
10,5,8,2,true,false,256,128,4.051024437286149e-09
12,4,16,4,true,false,64,2,5.383960538300222e-10
10,5,1,2,true,false,512,128,7.931697791830626e-10
20,5,1,2,true,true,512,128,7.174128430855256e-10
5,5,8,2,true,true,256,64,3.898516853810054e-09
8,2,1,4,true,false,64,1,2.0466527326421698e-10
24,6,4,2,true,true,512,8,1.5067356296719296e-10
5,5,4,2,true,false,1024,1,5.456932854525421e-10
9,3,8,2,true,true,1024,4,3.8635547618055915e-10
18,6,8,4,true,true,64,16,1.240889777042835e-09
8,2,8,4,true,true,256,128,2.368914010048841e-09
8,2,8,2,true,true,128,16,6.931603260729191e-10
6,3,4,2,true,false,64,1,3.067181414906399e-10
4,4,2,2,true,true,1024,8,2.567471733010716e-10
5,5,2,2,true,false,256,1,2.6061135237592727e-10
4,1,16,4,true,true,1024,1024,1.1194013224991385e-08
20,5,4,4,true,true,128,128,2.643122582172323e-09
6,2,1,4,true,false,1024,256,1.0347549214816504e-09
4,4,4,4,true,false,1024,2,5.705876727965919e-10
12,3,4,2,true,false,512,2,1.8821993107026614e-10
6,3,1,4,true,false,32,4,4.4271410391563255e-10
2,2,8,2,true,true,1024,4,1.1089478192423352e-09
20,5,4,2,true,true,128,32,6.324538053153687e-10
2,1,16,2,true,true,1024,1,1.5181630242282347e-09
16,4,16,4,true,true,64,64,6.82276644058746e-09
2,1,2,2,true,false,1024,64,4.177549036776932e-10
8,4,4,2,true,true,32,32,4.848223126124835e-09
12,4,2,2,true,true,512,1,2.1299661348439065e-10
6,6,1,4,true,false,128,64,1.445487843828792e-09
8,2,8,2,true,false,256,16,4.1599688888434755e-10
20,5,8,2,true,false,512,4,2.608088628502312e-10
12,6,8,4,true,true,512,8,4.999664123055239e-10
8,2,16,2,true,true,1024,2,6.876251101453959e-10
6,6,4,4,true,true,32,32,9.242154104299384e-09
18,6,16,2,true,true,512,64,1.4280942790868234e-09
8,4,16,4,true,false,64,32,6.327462122124359e-09
18,6,2,4,true,true,128,2,1.8877786052893785e-10
10,5,8,4,true,true,32,8,1.8246431557301617e-09
9,3,16,2,true,false,128,4,5.41338933168254e-10
5,5,8,2,true,true,64,16,3.592995164369305e-09
20,5,1,2,true,true,64,16,6.399634230592322e-10
12,3,8,2,true,false,1024,64,4.3077888220464107e-10
15,5,16,4,true,true,32,32,8.042778960689145e-09
12,6,8,4,true,true,256,1,3.9012335955225884e-10
6,2,4,2,true,true,64,16,1.1297620104291153e-09
18,6,8,2,true,false,256,16,4.1860054488652285e-10
20,5,2,4,true,true,64,16,6.426451525625281e-10
5,5,1,4,true,true,256,8,1.2253834493066184e-10
15,5,4,2,true,true,128,32,8.36931980391065e-10
12,6,4,4,true,true,256,128,2.6360506567547577e-09
12,4,2,2,true,true,64,4,3.008156130809277e-10
8,2,4,4,true,false,512,16,2.1355940859893496e-10
12,3,16,2,true,false,32,32,6.4652293734287094e-09
8,2,16,2,true,true,64,64,7.720278535270452e-09
6,6,1,4,true,false,32,2,2.430264854811846e-10
6,6,4,2,true,true,64,64,1.047278808292523e-08
12,4,4,4,true,true,1024,512,2.143544230932768e-09
8,4,4,4,true,true,32,16,2.4713420172796724e-09
9,3,4,4,true,false,256,8,2.2775626981735465e-10
12,3,8,2,true,true,32,4,6.083069587518294e-10
10,5,16,4,true,true,64,4,9.873562188775803e-10
2,1,4,2,true,true,1024,1,4.982657382344111e-10
12,4,8,2,true,true,64,2,2.982168318691769e-10
15,5,8,4,true,true,512,32,4.481362839576046e-10
18,6,2,2,true,true,64,4,2.739667725836992e-10
8,2,2,4,true,false,64,64,3.215882369352039e-09
12,4,1,2,true,false,128,2,1.8679403590438194e-10
6,2,8,4,true,true,128,2,3.862546237491072e-10
16,4,4,4,true,true,512,4,1.654011371725963e-10
12,3,4,4,true,true,64,16,7.254312369717646e-10
24,6,2,4,true,true,512,4,1.5173734970135173e-10
10,5,2,2,true,false,1024,32,1.6385415055226914e-10
20,5,2,2,true,true,128,64,1.280458898769864e-09
9,3,2,4,true,true,256,8,2.258498958294337e-10
9,3,1,2,true,false,1024,16,2.4571991759508276e-10
9,3,8,2,true,false,1024,8,3.879417721313587e-10
1,1,1,4,true,true,1024,16,2.4383411191744926e-10
12,3,4,4,true,true,32,16,1.3869885807506555e-09
8,4,4,2,true,false,512,128,1.3813762799960773e-09
6,2,8,4,true,false,256,4,3.7970759824687096e-10
18,6,2,2,true,true,128,128,3.4708477431980454e-09
15,5,1,4,true,true,1024,2,2.1187142051620514e-10
15,5,1,2,true,false,1024,32,1.9637283582848032e-10
12,3,1,4,true,false,1024,8,2.111812089324078e-10
10,5,4,2,true,false,256,2,2.400873368305618e-10
5,5,4,4,true,false,256,8,4.210231697752506e-10
6,2,2,2,true,false,256,16,3.787526279602776e-10
10,5,8,2,true,false,1024,32,4.0905618105869195e-10
20,5,2,2,true,true,128,128,2.633513365701246e-09
6,3,2,4,true,true,128,1,1.601771511282316e-10
12,4,16,4,true,false,32,2,7.893035332639949e-10
9,3,4,2,true,false,64,2,2.2465857906363308e-10
16,4,8,2,true,true,128,64,1.9877085881856683e-09
16,4,4,4,true,true,32,32,2.440031621093321e-09
10,5,8,2,true,true,512,512,9.285118803812676e-09
18,6,4,2,true,false,64,8,4.5546187043688123e-10
8,2,8,4,true,false,128,128,4.606651316472206e-09
12,3,1,2,true,true,1024,64,2.7560772237245995e-10
12,3,2,4,true,false,32,16,1.3857926383224808e-09
18,6,8,4,true,false,256,16,4.2034215829125147e-10
24,6,2,2,true,true,32,8,6.059292577398972e-10
6,2,8,2,true,false,64,1,3.954908838058185e-10
3,3,2,4,true,true,1024,1,2.8885971017523033e-10
24,6,1,2,true,true,512,2,1.546709246559586e-10
16,4,8,4,true,true,256,1,2.47894343153005e-10
20,5,8,4,true,false,128,4,2.2254606864791026e-10
24,6,16,4,true,false,128,4,4.4338028092880335e-10
6,2,2,4,true,false,64,16,1.1334696562058358e-09
8,2,4,2,true,false,1024,1,2.7394646225882704e-10
10,5,16,2,true,false,256,32,1.7391431790951043e-09
8,2,8,2,true,false,512,4,3.153225243536819e-10
12,4,16,4,true,false,128,8,7.420723536462007e-10
6,6,2,4,true,true,512,256,3.2569221911891664e-09
10,5,4,2,true,false,64,64,5.380770232859507e-09
12,4,8,2,true,false,128,64,2.604888146702587e-09
5,5,16,2,true,true,512,2,1.7488548616678225e-09
18,6,2,2,true,false,256,16,2.805661659027704e-10
6,3,2,2,true,false,512,4,1.591711527396702e-10
6,3,2,2,true,true,1024,32,1.5998772458974675e-10
6,6,16,4,true,false,64,2,1.3230776471946174e-09
9,3,1,4,true,true,1024,1024,4.063777105245322e-09
20,5,8,2,true,false,256,64,1.028505030527348e-09
9,3,1,4,true,false,512,512,3.4432004988218016e-09
12,4,8,2,true,false,32,2,4.776669863304815e-10
8,4,4,4,true,false,512,256,2.8238241685898176e-09
10,5,1,2,true,true,1024,32,1.574747016805087e-10
6,2,2,4,true,false,1024,1024,4.781736647805703e-09
4,2,2,4,true,false,1024,8,1.7538133728459535e-10
10,5,16,2,true,false,256,256,1.595650577106432e-08
12,3,4,2,true,false,512,256,1.4874576072974281e-09
12,6,8,2,true,true,256,4,3.462646396305928e-10
6,3,2,4,true,false,128,1,1.6196682932283534e-10
6,3,8,4,true,true,1024,32,4.678206782072009e-10
20,5,1,4,true,true,1024,4,1.9087152360149986e-10
12,6,1,4,true,true,64,8,3.6722081373640646e-10
18,6,4,2,true,true,128,1,1.8651862321220846e-10
18,6,8,4,true,true,512,1,3.9691973924253757e-10
12,6,1,2,true,false,512,4,1.365764919730563e-10
12,6,4,4,true,true,512,128,1.3829571185113408e-09
18,6,8,4,true,false,256,1,2.861844448326898e-10
18,6,4,2,true,false,32,32,3.099384876170122e-09
5,5,8,4,true,true,128,32,3.6249744547383113e-09
16,4,8,2,true,false,512,64,5.833683555753827e-10
5,5,8,4,true,false,128,1,6.262131236742143e-10
24,6,4,4,true,false,512,16,1.5698113296889357e-10
20,5,1,4,true,true,64,32,1.2495762831446612e-09
9,3,4,4,true,true,512,128,1.0205537729454049e-09
20,5,8,4,true,false,32,2,3.3553810838313344e-10
2,2,8,4,true,true,1024,2,1.1377083355421723e-09
4,2,8,2,true,false,1024,4,5.708726570108127e-10
16,4,8,4,true,false,512,1,2.9422796989820615e-10
8,4,4,4,true,false,256,256,5.43259036817188e-09
12,4,2,2,true,false,128,8,2.9900164294549366e-10
8,4,8,2,true,false,128,1,3.8914147111933956e-10
12,6,2,2,true,true,1024,4,1.4984972738824126e-10
10,5,16,4,true,false,256,256,1.5975163256951972e-08
2,1,16,2,true,false,1024,1024,2.2142814216476255e-08
6,2,1,4,true,true,512,1,2.3748664287004127e-10
12,3,8,4,true,true,512,128,1.1598398173255247e-09
5,5,8,4,true,true,64,8,1.8657921378507433e-09
18,6,8,4,true,true,256,16,4.204248216985174e-10
10,5,8,2,true,true,512,8,3.7398829719321586e-10
12,6,4,2,true,true,64,64,5.241240962787018e-09
6,2,4,2,true,true,32,16,2.1263138749057083e-09
10,5,4,2,true,true,32,1,2.983481376134677e-10
15,5,8,4,true,false,512,1,3.1655326111196913e-10
8,4,4,2,true,true,64,1,2.7602339973599765e-10
12,3,8,4,true,false,128,16,5.952041089951466e-10
6,3,1,2,true,false,32,2,2.900796109709666e-10
5,5,8,4,true,false,128,64,7.657620091294503e-09
15,5,8,2,true,true,64,32,2.5138441417869338e-09
24,6,16,2,true,true,512,512,9.685093231069966e-09
9,3,1,2,true,true,128,16,4.715462779637007e-10
12,6,1,4,true,true,128,1,1.3971830540300744e-10
12,3,1,2,true,false,32,1,1.9405876841385988e-10
12,4,16,4,true,true,256,256,1.0057293467949624e-08
2,1,16,4,true,true,1024,16,1.3254240299817488e-09
4,2,8,4,true,true,1024,32,5.28328806885294e-10
12,4,2,4,true,true,256,16,3.042967383877562e-10
16,4,1,4,true,true,512,64,3.7776967075805453e-10
12,4,2,2,true,true,1024,1024,4.62737838936105e-09
8,2,2,4,true,false,64,2,2.0815133769821154e-10
4,2,8,4,true,false,1024,16,5.584265723975083e-10
10,5,1,2,true,true,64,2,1.4534249631411582e-10
15,5,2,4,true,true,512,128,9.456541219869748e-10
18,6,8,4,true,false,128,64,2.598149485158379e-09
9,3,1,4,true,false,1024,16,2.453810957889548e-10
6,2,16,2,true,true,512,128,2.7374162637041277e-09
12,4,16,2,true,true,128,16,1.2015889992478325e-09
16,4,1,4,true,true,256,4,1.5881136687540715e-10
12,6,16,2,true,false,64,1,8.266136440218401e-10
6,6,2,4,true,false,32,8,1.326202494729722e-09
24,6,2,4,true,true,1024,2,1.9361222445042508e-10
6,3,4,4,true,false,512,2,2.872465760080231e-10
5,5,16,4,true,false,128,4,1.318970634307888e-09
15,5,2,4,true,false,256,64,8.892218369928153e-10
15,5,4,2,true,false,1024,256,1.0591713331498398e-09
3,1,1,4,true,false,1024,1,3.444701123677068e-10
6,2,4,2,true,false,1024,16,3.209954023353957e-10
3,1,16,4,true,true,1024,16,1.0347488156132704e-09
2,1,2,4,true,true,1024,1024,5.38922206289359e-09
12,3,2,2,true,false,32,32,2.655818160470243e-09
16,4,1,2,true,false,128,1,1.5767585132989163e-10
10,5,1,4,true,true,32,16,1.357949909472926e-09
20,5,1,2,true,true,1024,128,4.0564684267736886e-10
18,6,16,2,true,false,64,16,2.0573617307915085e-09
8,4,8,4,true,false,256,4,3.871705211206439e-10
8,4,1,2,true,true,32,2,2.646164705046979e-10
5,5,1,4,true,true,1024,2,1.24443747489354e-10
8,2,8,2,true,true,512,512,4.810524709741668e-09
